Row,Day.Of.Week,Date,Page.Loads,Unique.Visits,First.Time.Visits,Returning.Visits,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday
734,6,9/16/2016,"3,711","2,785","2,272",513,False,False,False,False,False,False
735,7,9/17/2016,"2,523","1,861","1,577",284,False,True,False,False,False,False
736,1,9/18/2016,"3,364","2,547","2,122",425,False,False,True,False,False,False
737,2,9/19/2016,"5,513","4,050","3,321",729,True,False,False,False,False,False
738,3,9/20/2016,"5,362","3,762","3,095",667,False,False,False,False,True,False
739,4,9/21/2016,"5,402","3,987","3,293",694,False,False,False,False,False,True
740,5,9/22/2016,"5,398","3,996","3,299",697,False,False,False,True,False,False
741,6,9/23/2016,"3,783","2,663","2,134",529,False,False,False,False,False,False
742,7,9/24/2016,"2,395","1,797","1,503",294,False,True,False,False,False,False
743,1,9/25/2016,"3,679","2,719","2,289",430,False,False,True,False,False,False
744,2,9/26/2016,"5,688","4,325","3,570",755,True,False,False,False,False,False
745,3,9/27/2016,"5,842","4,382","3,645",737,False,False,False,False,True,False
746,4,9/28/2016,"5,923","4,458","3,682",776,False,False,False,False,False,True
747,5,9/29/2016,"5,717","4,222","3,487",735,False,False,False,True,False,False
748,6,9/30/2016,"4,250","3,176","2,565",611,False,False,False,False,False,False
749,7,10/1/2016,"2,525","1,986","1,656",330,False,True,False,False,False,False
750,1,10/2/2016,"3,923","3,023","2,559",464,False,False,True,False,False,False
751,2,10/3/2016,"5,785","4,281","3,545",736,True,False,False,False,False,False
752,3,10/4/2016,"6,052","4,522","3,780",742,False,False,False,False,True,False
753,4,10/5/2016,"6,150","4,588","3,814",774,False,False,False,False,False,True
754,5,10/6/2016,"5,591","4,134","3,419",715,False,False,False,True,False,False
755,6,10/7/2016,"4,279","3,196","2,616",580,False,False,False,False,False,False
756,7,10/8/2016,"2,897","2,066","1,717",349,False,True,False,False,False,False
757,1,10/9/2016,"3,904","2,873","2,374",499,False,False,True,False,False,False
758,2,10/10/2016,"5,458","4,145","3,442",703,True,False,False,False,False,False
759,3,10/11/2016,"5,909","4,399","3,685",714,False,False,False,False,True,False
760,4,10/12/2016,"6,175","4,620","3,823",797,False,False,False,False,False,True
761,5,10/13/2016,"5,856","4,422","3,581",841,False,False,False,True,False,False
762,6,10/14/2016,"4,610","3,505","2,837",668,False,False,False,False,False,False
763,7,10/15/2016,"3,081","2,269","1,864",405,False,True,False,False,False,False
764,1,10/16/2016,"4,390","3,265","2,718",547,False,False,True,False,False,False
765,2,10/17/2016,"6,507","4,917","4,018",899,True,False,False,False,False,False
766,3,10/18/2016,"6,941","5,103","4,189",914,False,False,False,False,True,False
767,4,10/19/2016,"6,576","4,776","3,961",815,False,False,False,False,False,True
768,5,10/20/2016,"5,985","4,462","3,701",761,False,False,False,True,False,False
769,6,10/21/2016,"4,789","3,497","2,840",657,False,False,False,False,False,False
770,7,10/22/2016,"3,263","2,292","1,881",411,False,True,False,False,False,False
771,1,10/23/2016,"4,180","3,135","2,561",574,False,False,True,False,False,False
772,2,10/24/2016,"6,371","4,865","3,993",872,True,False,False,False,False,False
773,3,10/25/2016,"6,648","4,960","4,070",890,False,False,False,False,True,False
774,4,10/26/2016,"6,501","4,777","3,880",897,False,False,False,False,False,True
775,5,10/27/2016,"6,088","4,431","3,574",857,False,False,False,True,False,False
776,6,10/28/2016,"4,376","3,179","2,510",669,False,False,False,False,False,False
777,7,10/29/2016,"2,733","1,955","1,549",406,False,True,False,False,False,False
778,1,10/30/2016,"3,953","2,921","2,344",577,False,False,True,False,False,False
779,2,10/31/2016,"6,108","4,416","3,563",853,True,False,False,False,False,False
780,3,11/1/2016,"5,668","4,185","3,360",825,False,False,False,False,True,False
781,4,11/2/2016,"6,159","4,508","3,663",845,False,False,False,False,False,True
782,5,11/3/2016,"5,810","4,241","3,426",815,False,False,False,True,False,False
783,6,11/4/2016,"4,491","3,394","2,670",724,False,False,False,False,False,False
784,7,11/5/2016,"3,110","2,263","1,842",421,False,True,False,False,False,False
785,1,11/6/2016,"4,418","3,281","2,713",568,False,False,True,False,False,False
786,2,11/7/2016,"6,529","4,488","3,573",915,True,False,False,False,False,False
787,3,11/8/2016,"5,756","4,251","3,437",814,False,False,False,False,True,False
788,4,11/9/2016,"5,716","4,102","3,315",787,False,False,False,False,False,True
789,5,11/10/2016,"5,323","4,022","3,246",776,False,False,False,True,False,False
790,6,11/11/2016,"4,280","3,085","2,441",644,False,False,False,False,False,False
791,7,11/12/2016,"2,982","2,169","1,777",392,False,True,False,False,False,False
792,1,11/13/2016,"4,365","3,172","2,595",577,False,False,True,False,False,False
793,2,11/14/2016,"6,627","4,888","3,942",946,True,False,False,False,False,False
794,3,11/15/2016,"6,467","4,808","3,905",903,False,False,False,False,True,False
795,4,11/16/2016,"6,631","4,903","3,984",919,False,False,False,False,False,True
796,5,11/17/2016,"6,378","4,681","3,779",902,False,False,False,True,False,False
797,6,11/18/2016,"4,767","3,424","2,734",690,False,False,False,False,False,False
798,7,11/19/2016,"3,501","2,580","2,136",444,False,True,False,False,False,False
799,1,11/20/2016,"4,647","3,426","2,777",649,False,False,True,False,False,False
800,2,11/21/2016,"6,336","4,693","3,788",905,True,False,False,False,False,False
801,3,11/22/2016,"6,222","4,564","3,646",918,False,False,False,False,True,False
802,4,11/23/2016,"5,527","3,904","3,082",822,False,False,False,False,False,True
803,5,11/24/2016,"4,267","3,197","2,561",636,False,False,False,True,False,False
804,6,11/25/2016,"3,733","2,678","2,135",543,False,False,False,False,False,False
805,7,11/26/2016,"3,299","2,394","1,907",487,False,True,False,False,False,False
806,1,11/27/2016,"4,530","3,396","2,722",674,False,False,True,False,False,False
807,2,11/28/2016,"6,908","5,047","4,167",880,True,False,False,False,False,False
808,3,11/29/2016,"7,714","5,338","4,369",969,False,False,False,False,True,False
809,4,11/30/2016,"7,490","5,425","4,389","1,036",False,False,False,False,False,True
810,5,12/1/2016,"7,190","5,081","4,120",961,False,False,False,True,False,False
811,6,12/2/2016,"5,391","3,977","3,171",806,False,False,False,False,False,False
812,7,12/3/2016,"3,575","2,667","2,178",489,False,True,False,False,False,False
813,1,12/4/2016,"5,285","4,031","3,247",784,False,False,True,False,False,False
814,2,12/5/2016,"7,330","5,439","4,452",987,True,False,False,False,False,False
815,3,12/6/2016,"7,489","5,479","4,500",979,False,False,False,False,True,False
816,4,12/7/2016,"7,345","5,467","4,469",998,False,False,False,False,False,True
817,5,12/8/2016,"6,679","4,991","3,998",993,False,False,False,True,False,False
818,6,12/9/2016,"5,403","3,970","3,190",780,False,False,False,False,False,False
819,7,12/10/2016,"3,573","2,712","2,203",509,False,True,False,False,False,False
820,1,12/11/2016,"4,834","3,515","2,838",677,False,False,True,False,False,False
821,2,12/12/2016,"6,905","4,945","3,988",957,True,False,False,False,False,False
822,3,12/13/2016,"6,743","4,927","3,942",985,False,False,False,False,True,False
823,4,12/14/2016,"6,201","4,488","3,593",895,False,False,False,False,False,True
824,5,12/15/2016,"5,571","4,071","3,229",842,False,False,False,True,False,False
825,6,12/16/2016,"3,872","2,780","2,191",589,False,False,False,False,False,False
826,7,12/17/2016,"2,613","1,884","1,480",404,False,True,False,False,False,False
827,1,12/18/2016,"3,109","2,293","1,853",440,False,False,True,False,False,False
828,2,12/19/2016,"4,324","3,145","2,477",668,True,False,False,False,False,False
829,3,12/20/2016,"4,226","3,064","2,339",725,False,False,False,False,True,False
830,4,12/21/2016,"3,991","2,914","2,278",636,False,False,False,False,False,True
831,5,12/22/2016,"3,160","2,211","1,728",483,False,False,False,True,False,False
832,6,12/23/2016,"2,386","1,626","1,257",369,False,False,False,False,False,False
833,7,12/24/2016,"1,115",825,634,191,False,True,False,False,False,False
834,1,12/25/2016,"1,387",930,740,190,False,False,True,False,False,False
835,2,12/26/2016,"2,147","1,418","1,142",276,True,False,False,False,False,False
836,3,12/27/2016,"2,686","1,777","1,349",428,False,False,False,False,True,False
837,4,12/28/2016,"2,885","1,915","1,476",439,False,False,False,False,False,True
838,5,12/29/2016,"2,694","1,837","1,400",437,False,False,False,True,False,False
839,6,12/30/2016,"2,273","1,541","1,164",377,False,False,False,False,False,False
840,7,12/31/2016,"1,188",836,643,193,False,True,False,False,False,False
841,1,1/1/2017,"1,447","1,039",832,207,False,False,True,False,False,False
842,2,1/2/2017,"2,568","1,844","1,448",396,True,False,False,False,False,False
843,3,1/3/2017,"3,566","2,527","1,970",557,False,False,False,False,True,False
844,4,1/4/2017,"3,941","2,816","2,226",590,False,False,False,False,False,True
845,5,1/5/2017,"3,841","2,625","2,058",567,False,False,False,True,False,False
846,6,1/6/2017,"3,261","2,338","1,812",526,False,False,False,False,False,False
847,7,1/7/2017,"2,241","1,523","1,204",319,False,True,False,False,False,False
848,1,1/8/2017,"2,679","1,892","1,519",373,False,False,True,False,False,False
849,2,1/9/2017,"4,182","2,841","2,191",650,True,False,False,False,False,False
850,3,1/10/2017,"4,236","3,039","2,391",648,False,False,False,False,True,False
851,4,1/11/2017,"4,628","3,206","2,536",670,False,False,False,False,False,True
852,5,1/12/2017,"4,205","3,025","2,403",622,False,False,False,True,False,False
853,6,1/13/2017,"3,459","2,508","2,033",475,False,False,False,False,False,False
854,7,1/14/2017,"2,448","1,744","1,390",354,False,True,False,False,False,False
855,1,1/15/2017,"2,853","2,015","1,586",429,False,False,True,False,False,False
856,2,1/16/2017,"4,638","3,178","2,543",635,True,False,False,False,False,False
857,3,1/17/2017,"5,325","3,669","2,942",727,False,False,False,False,True,False
858,4,1/18/2017,"4,866","3,364","2,670",694,False,False,False,False,False,True
859,5,1/19/2017,"4,715","3,375","2,689",686,False,False,False,True,False,False
860,6,1/20/2017,"3,753","2,713","2,136",577,False,False,False,False,False,False
861,7,1/21/2017,"2,481","1,778","1,437",341,False,True,False,False,False,False
862,1,1/22/2017,"3,233","2,401","1,981",420,False,False,True,False,False,False
863,2,1/23/2017,"5,034","3,660","2,957",703,True,False,False,False,False,False
864,3,1/24/2017,"4,787","3,593","2,909",684,False,False,False,False,True,False
865,4,1/25/2017,"4,901","3,602","2,923",679,False,False,False,False,False,True
866,5,1/26/2017,"4,398","3,266","2,653",613,False,False,False,True,False,False
867,6,1/27/2017,"3,823","2,832","2,267",565,False,False,False,False,False,False
868,7,1/28/2017,"2,619","1,901","1,534",367,False,True,False,False,False,False
869,1,1/29/2017,"3,518","2,612","2,205",407,False,False,True,False,False,False
870,2,1/30/2017,"5,178","3,826","3,127",699,True,False,False,False,False,False
871,3,1/31/2017,"5,290","3,876","3,127",749,False,False,False,False,True,False
872,4,2/1/2017,"5,469","4,116","3,402",714,False,False,False,False,False,True
873,5,2/2/2017,"5,399","4,028","3,303",725,False,False,False,True,False,False
874,6,2/3/2017,"4,232","3,012","2,342",670,False,False,False,False,False,False
875,7,2/4/2017,"2,828","2,084","1,697",387,False,True,False,False,False,False
876,1,2/5/2017,"3,724","2,783","2,281",502,False,False,True,False,False,False
877,2,2/6/2017,"5,733","4,249","3,448",801,True,False,False,False,False,False
878,3,2/7/2017,"5,814","4,284","3,521",763,False,False,False,False,True,False
879,4,2/8/2017,"5,349","4,006","3,248",758,False,False,False,False,False,True
880,5,2/9/2017,"5,025","3,681","3,010",671,False,False,False,True,False,False
881,6,2/10/2017,"4,044","2,922","2,335",587,False,False,False,False,False,False
882,7,2/11/2017,"2,323","1,731","1,377",354,False,True,False,False,False,False
883,1,2/12/2017,"3,147","2,469","2,005",464,False,False,True,False,False,False
884,2,2/13/2017,"4,972","3,719","3,014",705,True,False,False,False,False,False
885,3,2/14/2017,"4,878","3,582","2,897",685,False,False,False,False,True,False
886,4,2/15/2017,"5,288","3,786","3,039",747,False,False,False,False,False,True
887,5,2/16/2017,"4,968","3,668","2,934",734,False,False,False,True,False,False
888,6,2/17/2017,"3,788","2,748","2,158",590,False,False,False,False,False,False
889,7,2/18/2017,"2,514","1,839","1,496",343,False,True,False,False,False,False
890,1,2/19/2017,"3,463","2,602","2,083",519,False,False,True,False,False,False
891,2,2/20/2017,"4,931","3,700","3,009",691,True,False,False,False,False,False
892,3,2/21/2017,"5,101","3,873","3,079",794,False,False,False,False,True,False
893,4,2/22/2017,"5,144","3,727","2,998",729,False,False,False,False,False,True
894,5,2/23/2017,"4,433","3,372","2,657",715,False,False,False,True,False,False
895,6,2/24/2017,"3,597","2,648","2,111",537,False,False,False,False,False,False
896,7,2/25/2017,"2,621","1,826","1,482",344,False,True,False,False,False,False
897,1,2/26/2017,"3,397","2,494","2,021",473,False,False,True,False,False,False
898,2,2/27/2017,"5,062","3,812","3,009",803,True,False,False,False,False,False
899,3,2/28/2017,"4,926","3,678","2,933",745,False,False,False,False,True,False
900,4,3/1/2017,"4,936","3,558","2,822",736,False,False,False,False,False,True
901,5,3/2/2017,"4,688","3,441","2,747",694,False,False,False,True,False,False
902,6,3/3/2017,"3,827","2,699","2,140",559,False,False,False,False,False,False
903,7,3/4/2017,"2,452","1,754","1,408",346,False,True,False,False,False,False
904,1,3/5/2017,"3,283","2,394","1,958",436,False,False,True,False,False,False
905,2,3/6/2017,"4,823","3,481","2,764",717,True,False,False,False,False,False
906,3,3/7/2017,"4,821","3,662","2,942",720,False,False,False,False,True,False
907,4,3/8/2017,"5,059","3,613","2,923",690,False,False,False,False,False,True
908,5,3/9/2017,"4,585","3,444","2,744",700,False,False,False,True,False,False
909,6,3/10/2017,"3,682","2,733","2,178",555,False,False,False,False,False,False
910,7,3/11/2017,"2,350","1,714","1,351",363,False,True,False,False,False,False
911,1,3/12/2017,"3,056","2,189","1,755",434,False,False,True,False,False,False
912,2,3/13/2017,"4,746","3,367","2,721",646,True,False,False,False,False,False
913,3,3/14/2017,"4,613","3,465","2,808",657,False,False,False,False,True,False
914,4,3/15/2017,"4,560","3,441","2,694",747,False,False,False,False,False,True
915,5,3/16/2017,"4,520","3,304","2,629",675,False,False,False,True,False,False
916,6,3/17/2017,"3,346","2,433","1,930",503,False,False,False,False,False,False
917,7,3/18/2017,"2,253","1,649","1,325",324,False,True,False,False,False,False
918,1,3/19/2017,"2,927","2,267","1,807",460,False,False,True,False,False,False
919,2,3/20/2017,"4,878","3,463","2,799",664,True,False,False,False,False,False
920,3,3/21/2017,"4,852","3,481","2,802",679,False,False,False,False,True,False
921,4,3/22/2017,"4,585","3,430","2,757",673,False,False,False,False,False,True
922,5,3/23/2017,"4,477","3,260","2,600",660,False,False,False,True,False,False
923,6,3/24/2017,"3,654","2,566","1,993",573,False,False,False,False,False,False
924,7,3/25/2017,"2,411","1,760","1,420",340,False,True,False,False,False,False
925,1,3/26/2017,"3,054","2,336","1,882",454,False,False,True,False,False,False
926,2,3/27/2017,"4,696","3,479","2,765",714,True,False,False,False,False,False
927,3,3/28/2017,"5,033","3,633","2,875",758,False,False,False,False,True,False
928,4,3/29/2017,"4,948","3,530","2,809",721,False,False,False,False,False,True
929,5,3/30/2017,"4,636","3,390","2,704",686,False,False,False,True,False,False
930,6,3/31/2017,"3,539","2,636","2,060",576,False,False,False,False,False,False
931,7,4/1/2017,"2,371","1,678","1,338",340,False,True,False,False,False,False
932,1,4/2/2017,"2,816","2,159","1,715",444,False,False,True,False,False,False
933,2,4/3/2017,"4,493","3,356","2,672",684,True,False,False,False,False,False
934,3,4/4/2017,"4,678","3,486","2,739",747,False,False,False,False,True,False
935,4,4/5/2017,"4,737","3,484","2,762",722,False,False,False,False,False,True
936,5,4/6/2017,"4,775","3,514","2,806",708,False,False,False,True,False,False
937,6,4/7/2017,"3,658","2,725","2,181",544,False,False,False,False,False,False
938,7,4/8/2017,"2,260","1,664","1,324",340,False,True,False,False,False,False
939,1,4/9/2017,"3,343","2,433","1,933",500,False,False,True,False,False,False
940,2,4/10/2017,"4,640","3,440","2,756",684,True,False,False,False,False,False
941,3,4/11/2017,"4,694","3,532","2,867",665,False,False,False,False,True,False
942,4,4/12/2017,"4,771","3,517","2,800",717,False,False,False,False,False,True
943,5,4/13/2017,"4,173","3,017","2,395",622,False,False,False,True,False,False
944,6,4/14/2017,"3,046","2,238","1,752",486,False,False,False,False,False,False
945,7,4/15/2017,"2,260","1,701","1,333",368,False,True,False,False,False,False
946,1,4/16/2017,"2,876","2,143","1,700",443,False,False,True,False,False,False
947,2,4/17/2017,"4,774","3,402","2,719",683,True,False,False,False,False,False
948,3,4/18/2017,"5,009","3,702","2,906",796,False,False,False,False,True,False
949,4,4/19/2017,"5,369","3,852","3,133",719,False,False,False,False,False,True
950,5,4/20/2017,"5,020","3,669","2,969",700,False,False,False,True,False,False
951,6,4/21/2017,"3,935","2,802","2,203",599,False,False,False,False,False,False
952,7,4/22/2017,"2,795","2,049","1,630",419,False,True,False,False,False,False
953,1,4/23/2017,"3,795","2,827","2,305",522,False,False,True,False,False,False
954,2,4/24/2017,"5,489","4,083","3,252",831,True,False,False,False,False,False
955,3,4/25/2017,"5,680","4,108","3,336",772,False,False,False,False,True,False
956,4,4/26/2017,"5,383","3,940","3,205",735,False,False,False,False,False,True
957,5,4/27/2017,"4,890","3,695","2,985",710,False,False,False,True,False,False
958,6,4/28/2017,"3,872","2,887","2,310",577,False,False,False,False,False,False
959,7,4/29/2017,"2,790","1,987","1,602",385,False,True,False,False,False,False
960,1,4/30/2017,"3,524","2,616","2,118",498,False,False,True,False,False,False
961,2,5/1/2017,"4,903","3,551","2,875",676,True,False,False,False,False,False
962,3,5/2/2017,"5,160","3,802","3,079",723,False,False,False,False,True,False
963,4,5/3/2017,"5,194","3,766","2,995",771,False,False,False,False,False,True
964,5,5/4/2017,"5,142","3,755","3,013",742,False,False,False,True,False,False
965,6,5/5/2017,"3,836","2,925","2,323",602,False,False,False,False,False,False
966,7,5/6/2017,"2,737","1,981","1,572",409,False,True,False,False,False,False
967,1,5/7/2017,"3,386","2,534","2,025",509,False,False,True,False,False,False
968,2,5/8/2017,"4,816","3,585","2,900",685,True,False,False,False,False,False
969,3,5/9/2017,"4,734","3,458","2,763",695,False,False,False,False,True,False
970,4,5/10/2017,"4,761","3,475","2,754",721,False,False,False,False,False,True
971,5,5/11/2017,"4,277","3,224","2,570",654,False,False,False,True,False,False
972,6,5/12/2017,"3,563","2,620","2,056",564,False,False,False,False,False,False
973,7,5/13/2017,"2,401","1,749","1,379",370,False,True,False,False,False,False
974,1,5/14/2017,"2,877","2,126","1,674",452,False,False,True,False,False,False
975,2,5/15/2017,"4,448","3,191","2,494",697,True,False,False,False,False,False
976,3,5/16/2017,"4,525","3,226","2,593",633,False,False,False,False,True,False
977,4,5/17/2017,"4,533","3,318","2,676",642,False,False,False,False,False,True
978,5,5/18/2017,"4,431","3,307","2,686",621,False,False,False,True,False,False
979,6,5/19/2017,"3,456","2,470","1,938",532,False,False,False,False,False,False
980,7,5/20/2017,"2,162","1,651","1,332",319,False,True,False,False,False,False
981,1,5/21/2017,"2,786","1,971","1,597",374,False,False,True,False,False,False
982,2,5/22/2017,"4,172","3,041","2,403",638,True,False,False,False,False,False
983,3,5/23/2017,"4,255","3,077","2,457",620,False,False,False,False,True,False
984,4,5/24/2017,"4,154","2,996","2,400",596,False,False,False,False,False,True
985,5,5/25/2017,"3,803","2,839","2,263",576,False,False,False,True,False,False
986,6,5/26/2017,"2,950","2,183","1,720",463,False,False,False,False,False,False
987,7,5/27/2017,"1,909","1,444","1,155",289,False,True,False,False,False,False
988,1,5/28/2017,"2,506","1,781","1,399",382,False,False,True,False,False,False
989,2,5/29/2017,"3,325","2,457","1,913",544,True,False,False,False,False,False
990,3,5/30/2017,"4,086","2,909","2,298",611,False,False,False,False,True,False
991,4,5/31/2017,"3,716","2,667","2,069",598,False,False,False,False,False,True
992,5,6/1/2017,"3,702","2,639","2,103",536,False,False,False,True,False,False
993,6,6/2/2017,"2,959","2,171","1,680",491,False,False,False,False,False,False
994,7,6/3/2017,"2,006","1,471","1,161",310,False,True,False,False,False,False
995,1,6/4/2017,"2,479","1,795","1,419",376,False,False,True,False,False,False
996,2,6/5/2017,"3,501","2,610","2,072",538,True,False,False,False,False,False
997,3,6/6/2017,"3,985","2,922","2,361",561,False,False,False,False,True,False
998,4,6/7/2017,"3,920","2,913","2,314",599,False,False,False,False,False,True
999,5,6/8/2017,"3,868","2,796","2,209",587,False,False,False,True,False,False
1000,6,6/9/2017,"2,921","2,101","1,660",441,False,False,False,False,False,False
1001,7,6/10/2017,"1,655","1,244",975,269,False,True,False,False,False,False
1002,1,6/11/2017,"2,229","1,622","1,299",323,False,False,True,False,False,False
1003,2,6/12/2017,"3,660","2,598","2,020",578,True,False,False,False,False,False
1004,3,6/13/2017,"3,898","2,809","2,202",607,False,False,False,False,True,False
1005,4,6/14/2017,"3,912","2,797","2,200",597,False,False,False,False,False,True
1006,5,6/15/2017,"3,604","2,624","2,029",595,False,False,False,True,False,False
1007,6,6/16/2017,"2,970","2,105","1,621",484,False,False,False,False,False,False
1008,7,6/17/2017,"1,546","1,187",957,230,False,True,False,False,False,False
1009,1,6/18/2017,"1,944","1,465","1,146",319,False,False,True,False,False,False
1010,2,6/19/2017,"3,608","2,493","1,959",534,True,False,False,False,False,False
1011,3,6/20/2017,"3,514","2,472","1,905",567,False,False,False,False,True,False
1012,4,6/21/2017,"3,344","2,475","1,915",560,False,False,False,False,False,True
1013,5,6/22/2017,"3,292","2,351","1,824",527,False,False,False,True,False,False
1014,6,6/23/2017,"2,469","1,850","1,445",405,False,False,False,False,False,False
1015,7,6/24/2017,"1,296",925,702,223,False,True,False,False,False,False
1016,1,6/25/2017,"1,546","1,071",811,260,False,False,True,False,False,False
1017,2,6/26/2017,"2,948","1,998","1,528",470,True,False,False,False,False,False
1018,3,6/27/2017,"3,077","2,190","1,690",500,False,False,False,False,True,False
1019,4,6/28/2017,"3,028","2,145","1,649",496,False,False,False,False,False,True
1020,5,6/29/2017,"2,738","1,976","1,474",502,False,False,False,True,False,False
1021,6,6/30/2017,"2,147","1,478","1,087",391,False,False,False,False,False,False
1022,7,7/1/2017,"1,277",903,675,228,False,True,False,False,False,False
1023,1,7/2/2017,"1,606","1,142",879,263,False,False,True,False,False,False
1024,2,7/3/2017,"2,504","1,726","1,296",430,True,False,False,False,False,False
1025,3,7/4/2017,"2,218","1,566","1,217",349,False,False,False,False,True,False
1026,4,7/5/2017,"3,024","2,149","1,681",468,False,False,False,False,False,True
1027,5,7/6/2017,"2,951","2,047","1,555",492,False,False,False,True,False,False
1028,6,7/7/2017,"2,401","1,693","1,310",383,False,False,False,False,False,False
1029,7,7/8/2017,"1,242",891,700,191,False,True,False,False,False,False
1030,1,7/9/2017,"1,511","1,172",938,234,False,False,True,False,False,False
1031,2,7/10/2017,"2,934","2,062","1,619",443,True,False,False,False,False,False
1032,3,7/11/2017,"3,003","2,140","1,663",477,False,False,False,False,True,False
1033,4,7/12/2017,"3,073","2,192","1,710",482,False,False,False,False,False,True
1034,5,7/13/2017,"2,933","2,043","1,550",493,False,False,False,True,False,False
1035,6,7/14/2017,"2,468","1,710","1,287",423,False,False,False,False,False,False
1036,7,7/15/2017,"1,355",892,689,203,False,True,False,False,False,False
1037,1,7/16/2017,"1,553","1,122",891,231,False,False,True,False,False,False
1038,2,7/17/2017,"2,902","1,954","1,479",475,True,False,False,False,False,False
1039,3,7/18/2017,"2,899","2,109","1,591",518,False,False,False,False,True,False
1040,4,7/19/2017,"2,986","2,032","1,584",448,False,False,False,False,False,True
1041,5,7/20/2017,"2,964","2,031","1,571",460,False,False,False,True,False,False
1042,6,7/21/2017,"2,433","1,609","1,214",395,False,False,False,False,False,False
1043,7,7/22/2017,"1,280",923,725,198,False,True,False,False,False,False
1044,1,7/23/2017,"1,603","1,170",909,261,False,False,True,False,False,False
1045,2,7/24/2017,"3,154","2,214","1,726",488,True,False,False,False,False,False
1046,3,7/25/2017,"3,084","2,148","1,666",482,False,False,False,False,True,False
1047,4,7/26/2017,"2,983","1,925","1,490",435,False,False,False,False,False,True
1048,5,7/27/2017,"2,849","1,908","1,440",468,False,False,False,True,False,False
1049,6,7/28/2017,"2,420","1,538","1,150",388,False,False,False,False,False,False
1050,7,7/29/2017,"1,300",895,712,183,False,True,False,False,False,False
1051,1,7/30/2017,"1,526","1,112",863,249,False,False,True,False,False,False
1052,2,7/31/2017,"2,872","1,978","1,481",497,True,False,False,False,False,False
1053,3,8/1/2017,"2,914","1,957","1,463",494,False,False,False,False,True,False
1054,4,8/2/2017,"2,843","1,994","1,536",458,False,False,False,False,False,True
1055,5,8/3/2017,"2,649","1,894","1,447",447,False,False,False,True,False,False
1056,6,8/4/2017,"2,042","1,478","1,150",328,False,False,False,False,False,False
1057,7,8/5/2017,"1,225",901,681,220,False,True,False,False,False,False
1058,1,8/6/2017,"1,562","1,045",792,253,False,False,True,False,False,False
1059,2,8/7/2017,"2,751","1,823","1,398",425,True,False,False,False,False,False
1060,3,8/8/2017,"2,634","1,868","1,415",453,False,False,False,False,True,False
1061,4,8/9/2017,"2,704","1,961","1,511",450,False,False,False,False,False,True
1062,5,8/10/2017,"2,670","1,864","1,463",401,False,False,False,True,False,False
1063,6,8/11/2017,"2,073","1,498","1,121",377,False,False,False,False,False,False
1064,7,8/12/2017,"1,240",888,669,219,False,True,False,False,False,False
1065,1,8/13/2017,"1,530","1,076",811,265,False,False,True,False,False,False
1066,2,8/14/2017,"2,392","1,704","1,346",358,True,False,False,False,False,False
1067,3,8/15/2017,"2,675","1,846","1,471",375,False,False,False,False,True,False
1068,4,8/16/2017,"2,755","1,911","1,436",475,False,False,False,False,False,True
1069,5,8/17/2017,"2,608","1,824","1,421",403,False,False,False,True,False,False
1070,6,8/18/2017,"2,163","1,521","1,163",358,False,False,False,False,False,False
1071,7,8/19/2017,"1,304",951,743,208,False,True,False,False,False,False
1072,1,8/20/2017,"1,969","1,419","1,156",263,False,False,True,False,False,False
1073,2,8/21/2017,"2,985","2,069","1,575",494,True,False,False,False,False,False
1074,3,8/22/2017,"3,087","2,259","1,772",487,False,False,False,False,True,False
1075,4,8/23/2017,"3,047","2,147","1,704",443,False,False,False,False,False,True
1076,5,8/24/2017,"2,961","2,026","1,600",426,False,False,False,True,False,False
1077,6,8/25/2017,"2,293","1,589","1,257",332,False,False,False,False,False,False
1078,7,8/26/2017,"1,261",934,751,183,False,True,False,False,False,False
1079,1,8/27/2017,"1,676","1,211",983,228,False,False,True,False,False,False
1080,2,8/28/2017,"1,786","1,287","1,005",282,True,False,False,False,False,False
1081,3,8/29/2017,"3,252","2,310","1,845",465,False,False,False,False,True,False
1082,4,8/30/2017,"3,082","2,179","1,741",438,False,False,False,False,False,True
1083,5,8/31/2017,"2,721","1,963","1,579",384,False,False,False,True,False,False
1084,6,9/1/2017,"2,217","1,583","1,235",348,False,False,False,False,False,False
1085,7,9/2/2017,"1,271",908,730,178,False,True,False,False,False,False
1086,1,9/3/2017,"1,742","1,197",958,239,False,False,True,False,False,False
1087,2,9/4/2017,"2,293","1,704","1,380",324,True,False,False,False,False,False
1088,3,9/5/2017,"3,155","2,289","1,818",471,False,False,False,False,True,False
1089,4,9/6/2017,"3,159","2,320","1,882",438,False,False,False,False,False,True
1090,5,9/7/2017,"3,054","2,243","1,777",466,False,False,False,True,False,False
1091,6,9/8/2017,"2,440","1,848","1,488",360,False,False,False,False,False,False
1092,7,9/9/2017,"1,532","1,108",924,184,False,True,False,False,False,False
1093,1,9/10/2017,"2,247","1,657","1,366",291,False,False,True,False,False,False
1094,2,9/11/2017,"3,570","2,496","2,033",463,True,False,False,False,False,False
1095,3,9/12/2017,"3,524","2,540","2,075",465,False,False,False,False,True,False
1096,4,9/13/2017,"3,471","2,473","2,040",433,False,False,False,False,False,True
1097,5,9/14/2017,"3,303","2,415","1,974",441,False,False,False,True,False,False
1098,6,9/15/2017,"2,560","1,867","1,519",348,False,False,False,False,False,False
