code,title,section,class,subclass,group,main_group
161984,211701,5,24.0,7,3.0,102.0
191217,27209,6,5.0,1,2219.0,45043.0
229546,158523,7,3.0,6,1.0,58.0
110001,118859,2,10.0,11,2215.0,865.0
11362,126667,0,47.0,8,27.0,24.0
243084,198316,7,5.0,9,13.0,26.0
92318,115826,2,6.0,1,31.0,18.0
46482,188145,1,24.0,2,3.0,322.0
10571,143455,0,47.0,5,5.0,876.0
171016,146718,6,1.0,12,2015.0,1236.0
2860,96753,0,1.0,12,47.0,42.0
88207,178675,2,2.0,5,1.0,505.0
89406,61664,2,3.0,1,5.0,425.0
103396,219056,2,8.0,8,5.0,43.0
2847,117058,0,1.0,12,47.0,16.0
13353,204987,0,61.0,1,17.0,8883.0
229053,115143,7,3.0,5,2203.0,45534.0
27964,173433,0,63.0,5,2001.0,8.0
206406,133052,7,1.0,5,7.0,1646.0
5457,42878,0,23.0,20,2220.0,0.0
67996,154404,1,60.0,16,1.0,3463.0
119413,46556,2,12.0,20,302.0,1077.0
210319,94005,7,1.0,8,2329.0,948.0
138382,114505,4,21.0,1,29.0,12.0
61117,130568,1,42.0,13,2241.0,18.0
29389,170207,0,63.0,7,18.0,23.0
90883,12293,2,4.0,1,2235.0,3817.0
227901,121159,7,3.0,1,19.0,10.0
40225,102449,1,21.0,3,53.0,74.0
208920,186379,7,1.0,7,9.0,61.0
25866,55665,0,62.0,1,1.0,18.0
103211,38134,2,8.0,8,2439.0,8.0
231374,193660,7,3.0,9,4.0,63.0
100465,217025,2,8.0,5,4.0,6028.0
99525,3633,2,8.0,5,116.0,8.0
36056,148926,1,1.0,8,8.0,496.0
22774,96212,0,61.0,10,2101.0,6.0
189536,42534,6,5.0,1,2219.0,39431.0
66703,201981,1,60.0,14,1.0,2692.0
93737,91906,2,7.0,2,253.0,30.0
175586,193815,6,1.0,15,33.0,34084.0
67084,164838,1,60.0,15,2011.0,31.0
16697,37968,0,61.0,5,2.0,4.0
196605,133001,6,6.0,11,1.0,28.0
144094,168142,5,2.0,11,35.0,10104.0
135043,211304,4,4.0,7,6.0,287.0
224266,107455,7,1.0,15,39.0,22.0
94647,11278,2,7.0,2,33.0,46.0
240478,15695,7,4.0,14,2213.0,34.0
250769,56893,8,10.0,16,902.0,39.0
235425,163503,7,4.0,10,43.0,6.0
18922,79445,0,61.0,5,2250.0,74.0
100920,155910,2,8.0,5,4.0,7052.0
176515,68979,6,1.0,16,7.0,14.0
194818,78998,6,6.0,5,2221.0,711.0
207264,86720,7,1.0,7,21.0,32.0
57055,200091,1,32.0,1,15.0,18.0
126925,31843,3,6.0,2,2700.0,17.0
118421,38793,2,12.0,20,205.0,1061.0
43744,223589,1,23.0,3,63.0,166.0
66288,124915,1,60.0,12,2.0,821.0
48516,98498,1,27.0,6,19.0,6.0
31868,55119,1,1.0,3,53.0,70.0
132172,16045,4,3.0,1,9.0,4.0
87318,160901,2,1.0,1,7.0,194.0
71791,107999,1,62.0,7,3.0,4.0
227784,23758,7,2.0,13,8.0,8.0
10491,219334,0,47.0,5,2005.0,165.0
95301,109599,2,7.0,2,49.0,607.0
143619,164879,5,2.0,11,21.0,224.0
60678,68011,1,41.0,13,2233.0,20.0
124627,102926,3,1.0,5,6.0,64.0
44329,199622,1,23.0,9,11.0,935.0
28979,136853,0,63.0,5,3.0,173.0
13703,187040,0,61.0,1,2017.0,498.0
197459,139494,6,6.0,17,3.0,12.0
95325,105182,2,7.0,2,49.0,733.0
152762,13373,5,16.0,5,2224.0,275.0
254026,129290,8,10.0,17,24.0,462.0
188379,26975,6,5.0,1,2219.0,36374.0
194262,3068,6,6.0,5,2200.0,202.0
117084,38840,2,12.0,20,114.0,1103.0
76790,73899,1,65.0,3,2571.0,74.0
68666,139530,1,60.0,17,8.0,3655.0
19997,105341,0,61.0,7,2201.0,163.0
216111,88507,7,1.0,10,2224.0,48991.0
87668,102875,2,1.0,5,7.0,36.0
17993,223538,0,61.0,5,2007.0,266.0
160153,83087,5,23.0,9,5.0,22.0
9108,199398,0,47.0,1,2021.0,328.0
159830,188998,5,23.0,6,5.0,446.0
44447,172747,1,23.0,9,20.0,126.0
175301,162335,6,1.0,15,31.0,3008.0
9405,65635,0,47.0,1,2220.0,97.0
50205,213775,1,29.0,2,2043.0,5084.0
35494,172885,1,1.0,8,29.0,7615.0
85093,174207,1,67.0,3,1.0,837.0
60792,75346,1,42.0,2,99.0,0.0
145496,181301,5,3.0,6,7.0,616.0
49941,99506,1,29.0,1,7.0,60.0
244956,81550,8,10.0,16,128.0,916.0
26484,191230,0,63.0,1,21.0,628.0
86018,19464,1,81.0,2,2201.0,187.0
54038,163904,1,29.0,2,66.0,863.0
6419,102247,0,41.0,3,2600.0,20.0
12692,144805,0,47.0,10,9.0,2852.0
177812,212651,6,2.0,1,27.0,143.0
110242,83822,2,10.0,12,2020.0,2.0
39689,121713,1,21.0,2,37.0,87.0
47357,71827,1,25.0,8,1.0,10.0
219022,205158,7,1.0,10,23.0,315.0
106245,38085,2,9.0,8,133.0,20.0
38748,220698,1,7.0,2,5.0,65.0
167066,93431,5,42.0,1,4.0,8.0
251371,69694,8,10.0,17,137.0,2642.0
258673,67405,8,10.0,17,74.0,1503.0
121604,165060,2,21.0,1,2005.0,5.0
44113,29290,1,23.0,6,2240.0,16.0
47482,203601,1,25.0,8,18.0,25.0
224753,137786,7,1.0,16,3.0,10092.0
98301,17359,2,7.0,7,17.0,0.0
240890,46066,7,4.0,14,2213.0,383.0
42418,135363,1,23.0,1,29.0,3492.0
243384,53434,7,5.0,9,2201.0,1003.0
153693,186123,5,16.0,7,2061.0,488.0
185379,81989,6,5.0,1,2219.0,24165.0
73538,70409,1,63.0,7,23.0,35.0
104702,106592,2,9.0,1,33.0,153.0
127981,122417,3,6.0,12,2207.0,2.0
215300,3782,7,1.0,10,2224.0,37924.0
87615,14724,2,1.0,5,7.0,22.0
92250,27253,2,6.0,1,,
167579,154567,6,1.0,1,5.0,37.0
75550,122583,1,65.0,2,2210.0,32.0
84501,103728,1,66.0,3,1.0,76.0
166965,9962,5,42.0,1,3.0,0.0
236980,40562,7,4.0,11,2203.0,5018.0
89886,7289,2,3.0,2,2218.0,30.0
21266,21033,0,61.0,9,36.0,42.0
233714,147084,7,4.0,8,3.0,1629.0
207029,208030,7,1.0,7,2009.0,544.0
96255,91519,2,7.0,3,213.0,807.0
223388,63952,7,1.0,14,1.0,40.0
196048,170363,6,6.0,9,15.0,1835.0
25366,155838,0,61.0,12,1.0,3718.0
233140,35758,7,4.0,1,7.0,155.0
222747,129347,7,1.0,11,6.0,18.0
24,101971,0,1.0,1,1.0,24.0
131562,218260,4,2.0,3,29.0,127.0
259581,85444,8,10.0,17,83.0,202.0
43664,110010,1,23.0,3,55.0,8.0
10848,158499,0,47.0,6,21.0,61.0
117371,9422,2,12.0,20,114.0,99043.0
185534,25262,6,5.0,1,2219.0,25119.0
95457,124067,2,7.0,2,5.0,50.0
6136,74290,0,41.0,2,1.0,14.0
198953,133919,6,8.0,1,13.0,2465.0
203539,29324,6,11.0,1,7.0,55.0
106387,83998,2,9.0,8,191.0,2.0
68750,104226,1,60.0,17,8.0,56.0
74591,43247,1,64.0,5,1.0,4.0
125267,9094,3,2.0,7,5.0,0.0
207509,72168,7,1.0,7,2219.0,6.0
102136,21466,2,8.0,6,63.0,58.0
12705,190631,0,47.0,10,9.0,327.0
90364,139506,2,4.0,1,20.0,72.0
110175,118859,2,10.0,11,2227.0,625.0
166128,106087,5,41.0,0,9.0,27.0
99780,20174,2,8.0,5,210.0,0.0
102331,127858,2,8.0,6,65.0,329.0
102863,89484,2,8.0,8,2323.0,34.0
149391,113527,5,15.0,1,2211.0,6336.0
200256,91354,6,9.0,6,2320.0,295.0
140329,165208,5,1.0,10,2009.0,2167.0
74634,14755,1,64.0,5,5.0,30.0
119883,75089,2,12.0,20,304.0,24022.0
244670,28914,8,4.0,16,50.0,10.0
20103,14084,0,61.0,7,2205.0,84.0
22886,4714,0,61.0,10,2300.0,438.0
250677,77179,8,10.0,16,84.0,29.0
231174,119221,7,3.0,9,2217.0,96079.0
46326,210955,1,24.0,1,53.0,3.0
209236,88402,7,1.0,8,2201.0,2814.0
100485,184975,2,8.0,5,4.0,6097.0
32022,52127,1,1.0,3,61.0,58.0
134849,85024,4,4.0,7,17.0,2.0
172661,117426,6,1.0,12,23.0,9.0
166438,102550,5,41.0,5,3.0,6.0
126568,94572,3,5.0,2,1.0,4.0
227825,120018,7,2.0,13,9.0,26.0
147787,90264,5,5.0,1,2260.0,202.0
142579,77538,5,2.0,3,2200.0,802.0
45439,178401,1,23.0,14,17.0,985.0
53790,198407,1,29.0,2,66.0,73118.0
214091,47098,7,1.0,10,2224.0,165.0
182941,197895,6,4.0,1,19.0,163.0
222686,77705,7,1.0,11,50.0,553.0
178419,130891,6,2.0,1,6.0,3664.0
179346,169734,6,2.0,5,1.0,354.0
65747,121535,1,60.0,10,50.0,20.0
45143,213260,1,23.0,13,19.0,107.0
25237,132372,0,61.0,12,1.0,59.0
19178,190854,0,61.0,5,5.0,5891.0
84799,89192,1,67.0,1,3.0,22.0
240154,190524,7,4.0,12,9.0,3126.0
226822,12855,7,2.0,9,5.0,6.0
100583,16913,2,8.0,5,4.0,622.0
194105,178669,6,6.0,5,21.0,316.0
69520,36722,1,60.0,20,2200.0,222.0
160916,124276,5,24.0,2,5.0,10.0
179833,31804,6,3.0,1,2215.0,578.0
68689,196333,1,60.0,17,8.0,4059.0
55320,160428,1,29.0,9,2481.0,4.0
23729,142650,0,61.0,11,16.0,1045.0
183675,222214,6,4.0,5,7.0,857.0
119994,52993,2,12.0,20,305.0,1042.0
71729,117749,1,62.0,3,65.0,12.0
233486,135875,7,4.0,8,13.0,59.0
192137,11042,6,5.0,1,2219.0,50394.0
117241,57384,2,12.0,20,114.0,13133.0
44386,68847,1,23.0,9,13.0,2.0
65984,114123,1,60.0,12,2.0,12.0
2070,27506,0,1.0,9,41.0,6.0
90007,90388,2,3.0,2,27.0,2.0
136375,217474,4,5.0,3,2007.0,36.0
14028,220464,0,61.0,1,2018.0,119.0
6372,47026,0,41.0,3,2400.0,322.0
73811,40563,1,64.0,2,13.0,2.0
213639,34111,7,1.0,10,2224.0,13205.0
112343,82495,2,12.0,12,2710.0,16334.0
64217,142908,1,60.0,7,1.0,892.0
243190,17904,7,5.0,9,2201.0,281.0
170070,212497,6,1.0,10,19.0,46.0
163780,174110,5,25.0,8,3.0,4357.0
237031,113169,7,4.0,11,2207.0,45.0
57769,10458,1,32.0,1,2439.0,60.0
127770,3340,3,6.0,11,15.0,13.0
197857,177965,6,6.0,18,30.0,18067.0
30628,72175,1,1.0,3,2265.0,28.0
220821,67833,7,1.0,10,2924.0,13032.0
193284,215826,6,6.0,5,11.0,2087.0
190571,81053,6,5.0,1,2219.0,41369.0
244083,136287,7,5.0,9,7.0,1424.0
112778,22428,2,12.0,12,2740.0,71.0
36179,8199,1,1.0,10,2300.0,6.0
176080,203901,6,1.0,16,15.0,8918.0
7882,223648,0,44.0,2,9.0,76.0
51748,189145,1,29.0,2,39.0,25.0
19964,44012,0,61.0,7,2201.0,123.0
170895,213431,6,1.0,12,2001.0,382.0
87272,38604,2,1.0,1,6.0,4.0
135700,124190,4,5.0,1,63.0,18.0
65506,215605,1,60.0,10,15.0,2027.0
117909,66705,2,12.0,20,203.0,1128.0
20373,190351,0,61.0,8,15.0,84.0
222210,61742,7,1.0,11,2200.0,30.0
97086,124142,2,7.0,3,311.0,28.0
170638,171987,6,1.0,11,7.0,22.0
210406,21592,7,1.0,8,2893.0,17.0
229370,159779,7,3.0,5,3.0,45394.0
231043,215084,7,3.0,9,2005.0,221.0
116811,127980,2,12.0,20,107.0,3.0
198762,141925,6,7.0,5,7.0,806.0
218616,52969,7,1.0,10,2224.0,85755.0
93111,21459,2,7.0,2,22.0,0.0
88347,139483,2,2.0,5,2103.0,7.0
143530,12505,5,2.0,11,17.0,36.0
18339,210408,0,61.0,5,2013.0,15853.0
24334,126332,0,61.0,11,2205.0,125.0
100314,179619,2,8.0,5,299.0,428.0
137413,184302,4,6.0,1,2003.0,7021.0
3936,90840,0,23.0,5,3.0,26.0
97902,185117,2,7.0,5,9.0,228.0
27232,67661,0,63.0,1,59.0,45.0
76265,115763,1,65.0,3,2501.0,24643.0
57388,41934,1,32.0,1,2264.0,1056.0
117027,38739,2,12.0,20,113.0,11066.0
199078,121470,6,8.0,1,25.0,6.0
155240,87452,5,16.0,9,17.0,164.0
185823,58381,6,5.0,1,2219.0,25441.0
239193,97321,7,4.0,12,21.0,6338.0
230875,150836,7,3.0,9,19.0,17509.0
237865,141644,7,4.0,12,1.0,946.0
68148,202999,1,60.0,16,3.0,41.0
176402,198095,6,1.0,16,5.0,27.0
118346,9446,2,12.0,20,204.0,99001.0
27728,142214,0,63.0,2,7.0,1093.0
254002,87276,8,10.0,17,24.0,45932.0
111087,102591,2,12.0,5,3.0,6.0
250830,41423,8,10.0,16,930.0,141.0
251454,32395,8,10.0,17,137.0,3003.0
228265,194967,7,3.0,3,13.0,5.0
95039,177108,2,7.0,2,45.0,2.0
222486,138616,7,1.0,11,4.0,923.0
41976,1290,1,23.0,1,2228.0,12.0
196877,60776,6,6.0,14,20.0,28.0
186170,13267,6,5.0,1,2219.0,31267.0
92423,62362,2,6.0,5,1.0,26.0
188607,1946,6,5.0,1,2219.0,37034.0
75432,24021,1,65.0,1,9.0,14.0
2354,152200,0,1.0,9,89.0,1556.0
29285,23844,0,63.0,6,33.0,0.0
68427,28946,1,60.0,17,2201.0,9.0
166748,1741,5,41.0,8,5.0,6.0
112149,52908,2,12.0,12,2710.0,10122.0
204801,147367,6,21.0,2,3.0,44.0
101242,184818,2,8.0,6,18.0,3876.0
88026,113186,2,1.0,13,2002.0,36.0
202530,160237,6,11.0,1,2007.0,25307.0
94277,96067,2,7.0,2,309.0,27.0
130043,173148,3,21.0,7,5.0,205.0
133828,74001,4,4.0,5,11.0,0.0
185390,74189,6,5.0,1,2219.0,24177.0
148185,55143,5,5.0,2,2231.0,0.0
81244,102415,1,65.0,7,2301.0,44512.0
225927,190138,7,2.0,7,7.0,5.0
128685,58608,3,7.0,1,2201.0,106.0
1018,129725,0,1.0,3,87.0,8.0
246462,37821,8,10.0,16,224.0,903.0
214926,39301,7,1.0,10,2224.0,35823.0
242513,187727,7,5.0,1,6.0,62.0
141793,124013,5,2.0,1,2720.0,158.0
85588,128960,1,68.0,2,1.0,18.0
208041,47571,7,1.0,7,33.0,4.0
130140,73015,4,1.0,1,21.0,2.0
178809,42948,6,2.0,2,2200.0,14.0
13291,203697,0,61.0,1,17.0,8042.0
69796,76560,1,60.0,20,2400.0,422.0
125766,98445,3,3.0,8,2700.0,12.0
120040,2470,2,12.0,20,305.0,109.0
256621,83565,8,10.0,17,409.0,305376.0
181943,130461,6,3.0,6,2215.0,822.0
243249,47950,7,5.0,9,2201.0,62.0
109122,17577,2,10.0,10,2290.0,46.0
217454,67747,7,1.0,10,2224.0,81676.0
209409,4503,7,1.0,8,2217.0,10.0
175645,147429,6,1.0,15,33.0,4806.0
180369,149914,6,3.0,2,2001.0,7474.0
220241,171943,7,1.0,10,29.0,7926.0
27416,162202,0,63.0,1,69.0,3685.0
43007,69221,1,23.0,2,2210.0,62.0
113262,83806,2,12.0,12,2760.0,14123.0
206360,57594,7,1.0,5,7.0,2.0
120053,52251,2,12.0,20,305.0,1103.0
103538,172240,2,8.0,9,11.0,5.0
163847,167480,5,25.0,8,3.0,4763.0
196303,72851,6,6.0,9,2207.0,1012.0
64522,190429,1,60.0,8,1.0,2083.0
205420,5140,7,1.0,1,19.0,0.0
196226,207449,6,6.0,9,19.0,773.0
123383,150076,2,23.0,2,28.0,28.0
52063,198833,1,29.0,2,45.0,81.0
84615,203491,1,66.0,5,3.0,242.0
26600,223284,0,63.0,1,22.0,228.0
246248,14089,8,10.0,16,206.0,80.0
158536,111777,5,21.0,20,2107.0,70.0
243928,33103,7,5.0,9,3.0,40.0
69083,79946,1,60.0,19,2510.0,101.0
70481,64115,1,61.0,9,9.0,0.0
98819,41104,2,7.0,9,14.0,65.0
130121,42291,4,1.0,1,11.0,48.0
203137,211456,6,11.0,1,5.0,839.0
221960,144711,7,1.0,10,51.0,5072.0
104659,95879,2,9.0,1,31.0,47.0
67940,195173,1,60.0,16,1.0,862.0
251532,48492,8,10.0,17,137.0,4273.0
230005,154481,7,3.0,7,2021.0,72.0
143689,83038,5,2.0,11,2200.0,46.0
107489,17787,2,9.0,9,2200.0,67.0
199551,110943,6,9.0,1,25.0,8.0
124706,197953,3,1.0,6,1.0,85.0
107364,140914,2,9.0,9,2019.0,3063.0
120435,42762,2,12.0,20,401.0,2005.0
2149,64504,0,1.0,9,63.0,0.0
152478,66830,5,16.0,5,1.0,34.0
172638,83194,6,1.0,12,2291.0,269.0
67169,151819,1,60.0,15,2021.0,6.0
248739,82787,8,10.0,16,438.0,908.0
171416,156783,6,1.0,12,2021.0,8845.0
9230,37734,0,47.0,1,2200.0,25.0
16672,200794,0,61.0,5,2.0,9.0
61359,26454,1,43.0,10,13.0,0.0
49708,103705,1,29.0,1,2911.0,1412.0
157952,93603,5,21.0,16,43.0,30.0
58543,161332,1,41.0,5,16.0,66.0
213244,117350,7,1.0,10,2224.0,5917.0
93518,110320,2,7.0,2,251.0,54.0
97128,86271,2,7.0,3,313.0,14.0
29516,38557,0,63.0,7,30.0,6.0
61309,159147,1,43.0,9,8.0,3.0
132197,193276,4,3.0,2,1.0,41.0
258710,80122,8,10.0,17,74.0,1563.0
247008,62120,8,10.0,16,264.0,47.0
258915,62574,8,10.0,17,74.0,19195.0
206097,170361,7,1.0,5,2019.0,85.0
143079,119074,5,2.0,5,2200.0,8.0
86281,158234,2,1.0,1,17.0,243.0
82341,71706,1,65.0,7,2511.0,10.0
207834,81488,7,1.0,7,2239.0,7.0
71977,29291,1,62.0,8,7.0,8.0
67194,171101,1,60.0,15,2021.0,65.0
258156,57024,8,10.0,17,70.0,487.0
251042,47098,8,10.0,16,977.0,879.0
51206,32847,1,29.0,2,2945.0,76505.0
197949,114563,6,6.0,18,30.0,28.0
191260,68672,6,5.0,1,2219.0,45091.0
255910,41676,8,10.0,17,403.0,4372.0
199428,116191,6,9.0,1,1.0,26.0
104567,38751,2,9.0,1,29.0,14.0
169046,195960,6,1.0,6,2015.0,7.0
185108,79774,6,5.0,1,2219.0,23338.0
140288,171025,5,1.0,10,2001.0,34489.0
234716,50606,7,4.0,10,27.0,0.0
123562,18549,2,23.0,5,13.0,6.0
75945,99580,1,65.0,3,2215.0,8.0
116157,63174,2,12.0,20,101.0,1246.0
207897,5307,7,1.0,7,2300.0,54.0
208111,166985,7,1.0,7,33.0,66238.0
9819,165739,0,47.0,1,96.0,25.0
1520,172311,0,1.0,6,9.0,247.0
92738,126230,2,7.0,2,2.0,26.0
31093,220679,1,1.0,3,29.0,47.0
2192,86621,0,1.0,9,7.0,4.0
133741,111055,4,4.0,3,3.0,18.0
82759,21211,1,65.0,7,2701.0,1764.0
108360,132683,2,10.0,6,49.0,2.0
241211,71119,7,4.0,15,2227.0,9.0
127543,76963,3,6.0,11,,
117404,43569,2,12.0,20,117.0,1003.0
84267,94655,1,66.0,2,19.0,2.0
124435,18426,3,1.0,1,5.0,6.0
110679,166490,2,11.0,3,17.0,48.0
222817,106264,7,1.0,11,8.0,245.0
203536,196175,6,11.0,1,7.0,51.0
150213,148276,5,16.0,2,13.0,6.0
49543,190668,1,28.0,3,5.0,82.0
64638,172567,1,60.0,8,5.0,419.0
12551,36479,0,47.0,10,5.0,24.0
253853,27279,8,10.0,17,24.0,45152.0
134822,98096,4,4.0,7,15.0,40.0
35194,16873,1,1.0,8,2531.0,269.0
66552,208285,1,60.0,13,3.0,223.0
60757,114695,1,42.0,2,19.0,6.0
96204,96454,2,7.0,3,213.0,16.0
223194,172334,7,1.0,13,1.0,264.0
74423,183938,1,64.0,3,2027.0,268.0
217356,78898,7,1.0,10,2224.0,81466.0
103514,2922,2,8.0,8,9.0,22.0
157452,105582,5,17.0,2,2227.0,362.0
167898,97640,6,1.0,2,19.0,5747.0
203967,62567,6,11.0,2,16.0,10.0
43251,128736,1,23.0,2,5.0,20.0
231984,170922,7,3.0,11,13.0,2957.0
144311,208562,5,2.0,11,51.0,646.0
31283,170600,1,1.0,3,3.0,324.0
169051,211756,6,1.0,6,2015.0,42.0
260314,85508,8,10.0,17,83.0,8798.0
220885,25069,7,1.0,10,2924.0,14335.0
11392,186256,0,47.0,8,27.0,21008.0
233951,121891,7,4.0,10,1.0,20.0
253757,128290,8,10.0,17,24.0,44427.0
156040,114509,5,16.0,10,23.0,24.0
245277,80207,8,10.0,16,152.0,90.0
134770,156272,4,4.0,7,12.0,2253.0
155353,149587,5,16.0,9,27.0,42.0
54695,191477,1,29.0,3,24.0,1.0
171453,152358,6,1.0,12,2021.0,945.0
128877,94450,3,7.0,1,2207.0,4022.0
49015,49520,1,28.0,1,21.0,92.0
37201,218711,1,4.0,2,2009.0,5.0
124414,23043,3,1.0,1,1.0,30.0
120928,81455,2,12.0,20,501.0,3002.0
7263,37907,0,43.0,2,7.0,0.0
237341,2334,7,4.0,11,3.0,44.0
184999,56682,6,5.0,1,2219.0,23217.0
31146,112139,1,1.0,3,29.0,17.0
1220,36468,0,1.0,5,5.0,0.0
92255,165653,2,6.0,1,21.0,33.0
34956,56503,1,1.0,8,23.0,44.0
75575,42836,1,65.0,2,3.0,0.0
227891,34776,7,3.0,1,13.0,0.0
244712,69682,8,10.0,16,101.0,45.0
125533,73621,3,3.0,3,39.0,4.0
63210,136693,1,60.0,6,11.0,6.0
21619,172530,0,61.0,9,39.0,1153.0
3103,26328,0,21.0,2,5.0,0.0
2435,44073,0,1.0,9,91.0,0.0
168529,120813,6,1.0,5,1.0,661.0
135514,206026,4,5.0,1,35.0,7.0
76580,114142,1,65.0,3,2519.0,771.0
166292,131062,5,41.0,1,5.0,1442.0
216270,111352,7,1.0,10,2224.0,75303.0
112385,82494,2,12.0,12,2710.0,16534.0
65103,191200,1,60.0,9,2023.0,816.0
54343,210774,1,29.0,2,71.0,81.0
191317,33132,6,5.0,1,2219.0,45154.0
220202,215747,7,1.0,10,29.0,78615.0
222484,49221,7,1.0,11,4.0,92.0
33357,14679,1,1.0,5,35.0,42.0
146880,180025,5,4.0,2,28.0,185.0
88622,187274,2,2.0,5,3.0,345.0
64186,139759,1,60.0,7,1.0,642.0
199664,129208,6,9.0,2,1.0,4.0
241299,145563,7,4.0,15,25.0,556.0
26017,179298,0,62.0,2,3.0,292.0
191194,3031,6,5.0,1,2219.0,45017.0
150021,204340,5,16.0,1,45.0,34.0
156733,91023,5,16.0,11,11.0,40.0
1737,91821,0,1.0,8,11.0,14.0
153746,139807,5,16.0,7,2061.0,2823.0
241709,88202,7,4.0,19,40.0,10.0
150246,125188,5,16.0,2,17.0,24.0
93862,117538,2,7.0,2,2601.0,20.0
228535,1052,7,3.0,5,2200.0,195.0
166537,221674,5,41.0,6,3.0,2683.0
10789,222286,0,47.0,6,2019.0,2244.0
141643,7761,5,2.0,1,2275.0,2.0
170705,176810,6,1.0,12,1.0,4044.0
108108,199345,2,10.0,6,2.0,332.0
244281,183279,7,5.0,9,9.0,92.0
52348,182279,1,29.0,2,48.0,11.0
231033,213201,7,3.0,9,2005.0,156.0
122757,13641,2,22.0,5,3.0,0.0
7796,157400,0,44.0,2,27.0,7.0
24146,183483,0,61.0,11,2039.0,673.0
192977,100775,6,6.0,4,1.0,6.0
139677,110888,5,1.0,2,19.0,6.0
118405,38145,2,12.0,20,205.0,1045.0
57484,65421,1,32.0,1,2305.0,8.0
90154,136206,2,4.0,1,14.0,28.0
115876,74971,2,12.0,15,2001.0,58.0
260427,70663,8,10.0,17,83.0,9389.0
216076,86152,7,1.0,10,2224.0,48818.0
251453,85554,8,10.0,17,137.0,30.0
44505,74343,1,23.0,9,2103.0,4.0
95964,129787,2,7.0,2,7.0,5.0
15983,136716,0,61.0,2,13.0,835.0
3476,154644,0,22.0,2,7.0,3.0
152525,199138,5,16.0,5,1.0,428.0
68022,139090,1,60.0,16,1.0,3849.0
82879,81477,1,65.0,7,2701.0,3919.0
128192,146674,3,6.0,12,7.0,63.0
121460,72257,2,14.0,1,1.0,40.0
44412,135366,1,23.0,9,15.0,85.0
230258,193573,7,3.0,7,9.0,2787.0
226634,104808,7,2.0,9,23.0,8.0
203646,64668,6,11.0,1,7.0,24.0
211109,188465,7,1.0,8,49.0,422.0
36769,130417,1,2.0,2,7.0,8.0
35788,160704,1,1.0,8,37.0,27.0
41936,3805,1,23.0,1,2224.0,8.0
250068,79251,8,10.0,16,606.0,914.0
230624,204712,7,3.0,8,7.0,285.0
126217,116329,3,4.0,7,1.0,559.0
187913,27322,6,5.0,1,2219.0,35446.0
243663,5533,7,5.0,9,2203.0,793.0
170515,171065,6,1.0,11,17.0,76.0
211360,19960,7,1.0,8,7.0,24.0
211168,219803,7,1.0,8,49.0,326.0
49111,51250,1,28.0,1,7.0,0.0
193673,221644,6,6.0,5,15.0,7867.0
105772,15316,2,9.0,3,151.0,0.0
101106,185431,2,8.0,6,18.0,163.0
87714,43300,2,1.0,5,7.0,784.0
250073,12129,8,10.0,16,607.0,901.0
233239,187852,7,4.0,1,7.0,2659.0
132595,182183,4,4.0,1,1.0,34373.0
253894,44685,8,10.0,17,24.0,45366.0
219486,93746,7,1.0,10,27.0,11512.0
200250,64988,6,9.0,6,2320.0,266.0
107294,206184,2,9.0,9,2019.0,47.0
24366,48347,0,61.0,11,2205.0,3334.0
26247,189017,0,63.0,1,2024.0,53.0
97009,33838,2,7.0,3,307.0,44.0
31169,109146,1,1.0,3,29.0,43.0
18280,188355,0,61.0,5,2013.0,15138.0
35838,125942,1,1.0,8,37.0,14.0
9140,193315,0,47.0,1,2067.0,25.0
225597,145883,7,2.0,6,1.0,127.0
28582,141863,0,63.0,5,2009.0,188.0
44284,114979,1,23.0,9,1.0,19.0
220919,116088,7,1.0,10,2924.0,15158.0
98795,161698,2,7.0,9,14.0,57554.0
17438,141988,0,61.0,5,2002.0,30914.0
248683,12260,8,10.0,16,435.0,971.0
109009,101165,2,10.0,10,10.0,2.0
422,25955,0,1.0,2,23.0,4.0
112664,73023,2,12.0,12,2720.0,12245.0
131524,33183,4,2.0,3,27.0,42.0
243567,22106,7,5.0,9,2203.0,346.0
183847,106674,6,5.0,1,11.0,6.0
125691,122769,3,3.0,3,49.0,44.0
232135,194496,7,3.0,11,3.0,332.0
189662,35677,6,5.0,1,2219.0,39571.0
137118,86950,4,5.0,20,2800.0,402.0
160550,126301,5,23.0,14,2.0,8.0
163914,178169,5,26.0,1,1.0,5.0
211339,42984,7,1.0,8,65.0,4.0
144300,203691,5,2.0,11,51.0,607.0
61885,207833,1,60.0,1,21.0,102.0
124203,135355,2,30.0,1,19.0,67.0
211111,188997,7,1.0,8,49.0,431.0
34515,35099,1,1.0,8,2219.0,847.0
233956,196250,7,4.0,10,1.0,208.0
244855,85003,8,10.0,16,118.0,18.0
142974,141957,5,2.0,3,9.0,1005.0
175455,94879,6,1.0,15,31.0,3842.0
245464,17640,8,10.0,16,162.0,10.0
70746,156133,1,61.0,10,5.0,1854.0
161299,92465,5,24.0,5,1.0,63.0
226183,6327,7,2.0,8,3.0,38.0
215650,15644,7,1.0,10,2224.0,45457.0
255703,43167,8,10.0,17,292.0,96.0
215488,73945,7,1.0,10,2224.0,4503.0
197876,214131,6,6.0,18,30.0,1834.0
212264,212710,7,1.0,10,21.0,67051.0
198786,140413,6,7.0,5,7.0,1083.0
12003,207610,0,47.0,9,2010.0,3872.0
88675,18384,2,3.0,1,13.0,16.0
179625,157351,6,3.0,1,15.0,405.0
